지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
143,2013-01-01,-2.6,-9.1,635,3.7,1423,4.5,,,,,0,6.4,290,1638,3.3,270,1642,1.3,1084,-6.7,54,1351,73.4,3.8,1012.9,1023.8,217,1018.3,1353,1021.1,9.8,5,1200,1.66,8.18,,,2.9,0,,5.6,4.5,-1.7,-11.4,,,,,,,,,,,,,
143,2013-01-02,-3.9,-8.4,2400,.5,351,1.67,,,,,.2,10,340,1525,5.6,290,1610,3.2,2728,-13.9,32,1244,47.3,2.3,1021.3,1035.2,2318,1020.4,102,1029.6,9.8,8.7,1200,2.1,12.16,.2,450,3,450,.2,2.6,2.4,-1.4,-10.6,,,,,,,,,,,,,
143,2013-01-03,-7.8,-10.4,721,-4.2,1502,,,,,,,9.5,270,1055,5.7,270,1103,3.4,2919,-20.2,23,1512,37.1,1.3,1027.5,1038.7,944,1034.6,1539,1036,9.8,9.5,1200,2.2,12.97,,,1.3,0,,.1,0,-3.1,-12.6,,,,,,,,,,,,,
143,2013-01-04,-5.9,-11.6,655,0,1558,,,,,,,6.2,250,1113,3.5,270,1116,1.9,1637,-19.3,18,1453,36.3,1.3,1023.1,1035.3,1,1028.5,2330,1031.5,9.8,9.5,1200,2.2,13.08,,,1.3,0,,0,0,-3.7,-15.8,,,,,,,,,,,,,
143,2013-01-05,-3.5,-10.3,408,2.1,1435,,,,,,,9.6,270,1314,5.5,290,1317,2.3,1989,-13.7,27,1004,46.3,2.2,1017.9,1028.5,1,1023.2,1454,1026.2,9.8,9.2,1200,2.13,12.24,,,1.3,0,,.9,0,-3.4,-14.8,,,,,,,,,,,,,
143,2013-01-06,-1,-4.4,636,3.7,1553,,,,,,,7.3,250,1352,4.3,270,1338,2,1696,-13.4,22,1555,40.6,2.3,1017.3,1027.1,917,1023.7,1528,1025.5,9.8,7.4,1100,2.01,10.32,,,1.1,0,,3.1,0,-2.1,-10.9,,,,,,,,,,,,,
143,2013-01-07,-1.1,-7.4,705,4.6,1533,,,,,,,6.8,270,1432,4.4,270,1242,2.1,1777,-15.8,14,1540,35.1,1.9,1016.4,1027,905,1022.3,1531,1024.5,9.9,9.2,1200,2.17,12.68,,,1,0,,3.3,.9,-1.9,-12,,,,,,,,,,,,,
143,2013-01-08,-.4,-6.1,723,4.5,1446,,,,,,,7,270,1338,4.3,270,1344,2.1,1830,-13.6,20,1253,38.5,2.2,1016.7,1026.9,921,1022.9,1451,1024.8,9.9,8.9,1200,2.02,11.77,,,.6,0,,1.9,0,-.9,-10.9,,,,,,,,,,,,,
143,2013-01-09,-3.2,-6.3,2352,.4,1441,,,,,,,10.3,290,1352,5.8,290,1359,3.5,3020,-17.2,22,1432,33.6,1.6,1018,1028.7,2359,1023.8,1422,1026.3,9.9,9.1,1200,2.2,13.11,,,,,,2.4,0,-2.5,-9.8,,,,,,,,,,,,,
143,2013-01-10,-4.2,-7.6,321,.2,1451,,,,,,,9.5,320,1118,5.6,290,1217,3.2,2723,-20.1,17,1306,29,1.3,1022.2,1032.4,2347,1028.6,12,1030.5,9.9,9.6,1200,2.26,13.56,,,,,,0,0,-4.3,-14.6,,,,,,,,,,,,,
143,2013-01-11,-2.4,-9.7,704,4.5,1532,,,,,,,5.3,270,7,3.8,270,8,1.2,1041,-13.2,28,1525,44.8,2.2,1022.1,1033.5,930,1027,2245,1030.3,9.9,8.7,1200,2.12,12.25,,,,,,2.6,0,-2.5,-15,,,,,,,,,,,,,
143,2013-01-12,2.3,-4.2,754,9.2,1446,,,,,,,4.5,290,1451,2.9,270,1519,1.2,1033,-6.6,33,1505,52.9,3.7,1017.5,1028.1,155,1023.5,1403,1025.6,9.9,9,1200,1.96,11.51,,,,,,2,0,.5,-10.9,,,,,,,,,,,,,
143,2013-01-13,1,-2.5,445,3.3,1527,,,,,,,3,20,318,2,50,323,.7,612,-4.8,48,1529,65.6,4.3,1016.2,1027.3,912,1020.6,2321,1024.3,10,.1,1200,.83,4.19,,,,,,8.8,5,-.4,-8,,,,,,,,,,,,,
143,2013-01-14,2.5,-1.3,506,7.5,1327,,,,,,,10.6,340,1432,6.5,290,1403,2.4,2112,-6.8,23,1152,53.6,3.7,1012,1024.9,2356,1016.8,1327,1020.1,10,8,1200,1.86,10.81,,,,,,.3,.3,.9,-8.2,,,,,,,,,,,,,
143,2013-01-15,.9,-3.8,628,6.9,1550,,,,,,,3.7,270,1,2.2,270,2,.8,704,-6.5,34,1454,59.4,3.7,1017.5,1028.2,747,1023.5,2036,1025.6,10,7.4,1300,1.68,9.89,,,,,,3.1,0,.2,-9,,,,,,,,,,,,,
143,2013-01-16,1.6,-2.1,757,7.2,1304,,,,,,,7.4,340,2302,4.1,320,2332,1.8,1535,-5.8,38,1115,58.3,4,1015.6,1024.9,855,1021.1,1318,1023.7,10,6,1200,2.03,9.72,,,,,,3.6,3,.2,-8.3,,,,,,,,,,,,,
143,2013-01-17,-.8,-3.7,2339,3.6,1405,.42,,,,,0,7.5,320,43,4.3,320,13,2.9,2528,-10.4,35,1407,48.5,2.8,1019.7,1031.3,2153,1024.5,1,1027.9,10,7.2,1200,1.92,10.64,,,,,,3.1,3.1,.4,-7.8,,,,,,,,,,,,,
143,2013-01-18,-.6,-5.3,746,5,1451,,,,,,,8.1,270,1244,5,270,1252,2.2,1930,-14.6,14,1403,38.4,2.1,1022,1033.1,1004,1028,1524,1030.2,10.1,9.5,1200,2.27,13.59,,,,,,0,0,-.6,-9.5,,,,,,,,,,,,,
143,2013-01-19,1.4,-3.3,731,7.2,1531,,,,,,,5.5,270,1157,3.1,270,1201,1.4,1205,-7.6,31,1534,52.8,3.5,1021.8,1032.3,2319,1027.7,1411,1030,10.1,7.1,1200,2.05,11.27,,,,,,1,1,.2,-10.5,,,,,,,,,,,,,
143,2013-01-20,2.7,-2.8,519,7.7,1623,,,,,,,5.8,110,1523,3.8,140,1454,.9,790,-3.6,42,1402,64.1,4.7,1024.6,1035.3,856,1030.9,1524,1032.7,10.1,4.1,1300,1.46,8.42,,,,,,6.8,2.3,.4,-8.3,,,,,,,,,,,,,
143,2013-01-21,4.4,2.8,443,5.9,1817,21.67,,,,,12.5,3.2,110,45,2.4,90,45,.8,694,2.8,65,1,89.9,7.5,1014.8,1031.2,1,1016.8,2359,1022.8,10.1,0,1200,.29,1.45,,,,,,10,7.1,1.6,.7,,,,,,,,,,,,,
143,2013-01-22,5,3.5,118,6.8,1454,11.83,,,,,3.5,5.8,110,1650,3.5,90,1629,1.7,1440,2.2,67,1956,82.9,7.2,1013.2,1023.4,2109,1016.8,1,1021.2,10.2,0,1200,.84,3.34,,,,,,9.8,7,3.5,2,,,,,,,,,,,,,
143,2013-01-23,3.9,2.9,2347,5.3,1344,11.5,,,,,1.5,3.9,140,205,2.5,140,320,1.2,1030,1.6,75,1,85.1,6.9,1011.9,1023.2,16,1018.1,1621,1019.9,10.2,0,1300,.85,2.95,,,,,,9.8,7.4,3.5,0,,,,,,,,,,,,,
